Queue ID,Project Name,Interconnecting Entity,County,State,Interconnection Location,Transmission Owner,Generation Type,Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Queue Date,Status,Proposed Completion Date,Withdrawn Date,Withdrawal Comment,Actual Completion Date,Updated,Unit,Op Date,Sync Date,Serv,I39,Dev,Zone,System Impact Study Completed,Feasiblity Study Status,System Impact Study Status,Optional Interconnection Study Status,Facilities Study Status,Interconnection Agreement Status,Project Status
327,Wind,,Penobscot/Washington,ME,BHE Keene Rd Substation,ISO-NE,WND,48.0,48.0,48.0,5/4/2010,Withdrawn,6/1/2016,8/25/2014,,,8/26/2014,WT,9/1/2016,6/1/2016,NR,Y,PD,BHE,Y,,Document Posted,,,In Progress,
326,Solar,,Hampden,MA,GRID 69 kV N-14 Line,,SUN,19.92,19.92,19.92,4/8/2010,Withdrawn,4/1/2012,7/26/2010,,,7/19/2010,PV,6/1/2012,4/1/2012,CNR,N,,WMA,N,,,,,,
325,Wind,,Washington,RI,GRID Brayton Point 345 kV substation,,WND,535.5,535.5,535.5,2/10/2010,Withdrawn,9/30/2014,9/19/2011,,,9/19/2011,WT,12/31/2015,9/30/2014,NR,N,BL,RI,N,,,,,,
324,345 kV Tie Line - Part 2,,,ME,"MEPCO to Bridgewater, ME",,,,,,1/22/2010,Withdrawn,9/1/2016,2/16/2015,,,2/17/2015,,12/31/2016,9/1/2016,,N,,BHE,N,,,,,,
324,345kV Tie Line - Part 1,,,ME,"Houlton, ME to MEPCO Line",,,,,,1/22/2010,Withdrawn,9/1/2016,2/16/2015,,,2/17/2015,,12/1/2016,9/1/2016,,N,,BHE,N,,,,,,
323,Spruce Mountain Wind Increase,,Oxford,ME,CMP Woodstock substation,,WND,2.0,20.0,20.0,1/21/2010,Completed,11/30/2011,,,,12/21/2011,WT,12/21/2011,11/30/2011,,Y,,ME,N,,,,,,
323,Wind Increase (see QP290),,Oxford,ME,CMP Woodstock Substation,,WND,2.0,20.0,20.0,1/21/2010,Withdrawn,9/30/2010,7/29/2010,,,7/30/2010,WT,12/30/2010,9/30/2010,CNR,N,,ME,N,,,,,,
322,345 kV Tie Line,,,ME,Houlton to MEPCO Line,,,,,,12/28/2009,Withdrawn,,6/29/2011,,,6/29/2011,,7/1/2012,,,N,,BHE,N,,,,,,
321,Rumford Falls Unit #3 increase,,Oxford,ME,CMP 115 kV Rumford Substation,,WAT,1.3,44.1,44.1,12/24/2009,Completed,6/1/2010,,,,5/7/2014,HD,6/1/2010,6/1/2010,CNR,N,,ME,N,,,,,,
320,Combined Cycle Repowering,,Fairfield,CT,Norwalk Harbor 115 kV station,,DFO NG,0.0,0.0,0.0,12/15/2009,Withdrawn,1/1/2014,10/31/2011,,,11/1/2011,CC,6/1/2014,1/1/2014,CNR,N,CD,NOR,N,,,,,,
319,Power Station Increase,,New London,CT,CL&P Millstone 345 kV substation,,NUC,29.0,1253.0,1260.0,12/14/2009,Withdrawn,11/20/2011,6/9/2011,,,6/9/2011,ST,11/30/2011,11/20/2011,CNR,N,BL,CT,N,,,,,,
318,Algonquin Power Windsor Locks Cogeneration Facilit,,Hartford,CT,CL&P Windsor Locks Substation,,DFO NG,0.0,47.5,47.5,11/24/2009,Completed,4/14/2010,,,,5/13/2010,GT,4/14/2010,4/14/2010,CNR,N,,CT,N,,,,,,
317,Wind,,Hancock,ME,BHE Line 66,,WND,46.8,81.0,81.0,11/4/2009,Withdrawn,10/1/2013,8/22/2011,,,8/22/2011,WT,12/31/2013,10/1/2013,CNR,N,PD,BHE,N,,Document Posted,,,,
317,Bull Hill Wind Phase I,,Hancock,ME,BHE Line 66,ISO-NE,WND,34.485,34.485,34.485,11/4/2009,Completed,10/4/2012,,,,2/5/2013,WT,10/31/2012,10/4/2012,NR,Y,PD,BHE,Y,,Document Posted,,,Executed,
316,Red Shield Acquisition #5,,Penobscot,ME,BHE Line 5 - 46 kV,BHE,NG WDS,9.5,26.15,27.25,11/2/2009,Completed,9/15/2010,,,,1/10/2011,GT,10/4/2010,9/15/2010,CNR,Y,,ME,Y,,,,,,
315,Cresent Hydroelectric Project Uprate,,Hampden,MA,WMECO 19J1 23 kV line,,WAT,0.667,1.667,1.667,10/20/2009,Completed,,,,,6/15/2012,HD,6/8/2012,,CNR,N,BL,WMA,N,,,,,Executed,
314,RNS Application,,Aroostook,ME,,,,,,,10/16/2009,Withdrawn,,,,,1/27/2010,,12/1/2011,,,N,,BHE,N,,,,,,
314,Combined Cycle,,Plymouth,MA,NSTAR 127 and 128 Lines or new 115 kV,,NG,410.0,410.0,455.0,10/16/2009,Withdrawn,12/1/2014,12/2/2009,,,12/3/2009,CC,5/1/2015,12/1/2014,CNR,N,,SEMA,N,,,,,,
314,400 MW 150 kV HVDC Line,,Colchester,VT,"NYPA 230.115 kV substation in Plattsburg, NY to near VELCO 345 kV New Haven Substation",,,,,,10/16/2009,Withdrawn,6/1/2018,2/16/2015,,,2/17/2015,,6/1/2018,6/1/2018,,N,,VT,N,,In Progress,,,,
313,Gulf Island Unit 3 Increase,,Androscoggin,ME,CMP Gulf Island 115 kV,,WAT,0.569,34.514,34.744,10/8/2009,Completed,12/18/2010,,,,5/10/2011,HW,4/26/2011,12/18/2010,CNR,Y,,SME,N,,,,,,
313,Gulf Island Unit 1 Increase,,Androscoggin,ME,CMP Gulf Island 115 kV,,WAT,0.975,33.945,34.175,10/8/2009,Completed,8/23/2012,,,,9/12/2012,HW,8/24/2012,8/23/2012,CNR,Y,,SME,N,,,,,,
312,Biomass,,Cheshire,NH,PSNH 34.5 kV to Winchester substation,,WDS,20.0,20.0,20.0,9/18/2009,Withdrawn,6/30/2013,10/18/2011,,,10/19/2011,ST,10/30/2013,6/30/2013,CNR,N,CD,NH,N,,,,,,
311,Kingdom Community Wind,,Orleans,VT,VEC Lowell 46 kV station,ISO-NE,WND,61.5,61.5,61.5,9/15/2009,Completed,8/29/2012,,,,11/19/2012,WT,11/16/2012,8/29/2012,CNR,Y,PD,VT,Y,,Document Posted,,,,
310,Kibby Wind Expansion,,Franklin,ME,Section 267 to CMP Bigalow,ISO-NE,WND,33.0,33.0,33.0,9/10/2009,Withdrawn,9/1/2014,11/15/2012,,,11/15/2012,WT,10/15/2014,9/1/2014,CNR,Y,PD,ME,Y,,Document Posted,,,Executed,
309,Hydro Uprate,,Lewiston,ME,CMP Gulf Island 115 kV,,WAT,0.975,34.038,34.038,9/1/2009,Withdrawn,11/1/2009,9/28/2009,,,9/28/2009,HD,12/1/2009,11/1/2009,CNR,N,,ME,N,,,,,,
308,Wind,,Washington,RI,NGRID 3302 Feeder,,WND,28.8,28.8,28.8,8/28/2009,Withdrawn,9/30/2012,8/8/2011,,,8/8/2011,WT,12/31/2012,9/30/2012,NR,N,CD,RI,N,,Document Posted,,,,
307,Wind Expansion,,Franklin,ME,Section 267,,WND,45.0,45.0,45.0,7/14/2009,Withdrawn,9/1/2011,9/10/2009,,,9/28/2009,WT,10/31/2011,9/1/2011,NR,N,,ME,N,,,,,,
307,Diesel,,Essex,VT,NGRID 34.5 kV Moore/Gilman Line,ISO-NE,DFO,9.125,9.125,9.125,7/14/2009,Withdrawn,4/1/2013,5/30/2012,,,5/30/2012,IC,5/30/2013,4/1/2013,CNR,N,CD,VT,Y,,Document Posted,,,,
306,Hydro,,Hampden,MA,HG&E Prospect 24B substation,,WAT,3.35,3.35,3.35,7/13/2009,Withdrawn,1/1/2014,8/4/2010,,,8/4/2010,HD,4/1/2014,1/1/2014,CNR,N,,WMA,N,,,,,,
306,Overflow #3,,Hampden,MA,HG&E Holyoke Substation,,WAT,0.5,0.5,0.5,7/13/2009,Withdrawn,10/31/2013,,,,1/18/2013,HD,11/30/2013,10/31/2013,CNR,N,,WMA,N,,,,,,
305,Wind,,Grafton/Merrimack,NH,Pemigewassett 115 kV Substation,,WND,66.0,66.0,66.0,7/10/2009,Withdrawn,10/1/2012,7/29/2011,,,7/29/2011,WT,12/31/2012,10/1/2012,CNR,N,PD,NH,N,Document Posted,,,,,
305,Wind (non-FERC alternative),,Grafton/Merrimack,NH,Pemigewassett 34.5 kV Substation,,WND,0.0,66.0,66.0,7/10/2009,Withdrawn,10/1/2012,,,,7/29/2011,WT,12/31/2012,10/1/2012,,N,,NH,N,,,,,,
305,Internal Combustion,,Dukes,MA,NSTAR 23 kV Edgartown0Vineyard Haven Rd Line,,DFO,10.0,15.5,15.5,7/10/2009,Withdrawn,4/30/2013,10/20/2009,,,11/19/2015,IC,5/31/2013,4/30/2013,CNR,N,,SEMA,N,,,,,,
304,Biomass,,Cumberland,ME,CMP Moshers 34.5 kV,,WDS,4.9,4.9,4.9,7/6/2009,Withdrawn,1/30/2012,9/16/2009,,,9/28/2009,IC,4/30/2012,1/30/2012,CNR,N,,SME,N,,,,,,
303,Biomass,,Cumberland,ME,Rigby/Pleasant Hill 34.5 kV Line,,WDS,7.6,7.6,7.6,6/23/2009,Withdrawn,2/16/2010,8/18/2009,,,8/20/2009,ST,3/1/2010,2/16/2010,NR,N,,SME,N,,,,,,
303,Biomass,,Androscoggin,ME,TBD,,,9.5,9.5,9.5,6/24/2009,Withdrawn,,7/10/2009,,,9/28/2009,ST,,,NR,N,,ME,N,,,,,,
302,Wind Alternative (see 272),,Aroostook,ME,BHE/MEPCO Line,,WND,0.0,150.0,150.0,6/16/2009,Withdrawn,9/1/2012,4/26/2011,,,4/26/2011,WT,12/31/2012,9/1/2012,CNR,N,PD,BHE,N,,,,,,
301,Dundee Wind Increase,,Penobscot,ME,BHE Keene Rd Substation,ISO-NE,WND,3.9,3.9,3.9,5/28/2009,Completed,5/1/2011,,,,11/19/2015,WT,7/26/2011,5/1/2011,NR,Y,,BHE,Y,,,,,,
300,Canton Mountain Winds,,Oxford,ME,229 Line near Riley Substation,ISO-NE,WND,19.25,19.25,19.25,5/14/2009,Completed,10/18/2017,,,,11/29/2017,WT,11/29/2017,10/18/2017,NR,Y,PD,ME,Y,,Document Posted,,,Executed,In Service
299,Seabrook PSS Enabling,,Rockingham,NH,345 kV Seabrook substation,ISO-NE,NUC,0.0,0.0,0.0,5/11/2009,Completed,11/1/2009,,,,4/10/2012,ST,11/1/2009,11/1/2009,CNR,Y,BL,NH,Y,,,,,Executed,
298,Wind Uprate (see QP290),,Oxford,ME,CMP Woodstock Station,,,1.5,1.5,1.5,4/15/2009,Withdrawn,9/30/2010,5/12/2009,,,5/12/2009,WT,11/30/2010,9/30/2010,NR,N,,ME,N,,,,,,
297,Wind,,Aroostook,ME,"MEPCO Line at Haynesville, ME",,WND,201.6,201.6,201.6,3/25/2009,Withdrawn,7/1/2013,1/9/2012,,,1/11/2012,WT,10/1/2013,7/1/2013,CNR,N,PD,BHE,N,,,,,,
296,Salem Harbor 2 Exciter Replacement,,Essex,MA,Salem Switchyard,ISO-NE,BIT,0.0,0.0,0.0,3/20/2009,Completed,11/15/2009,,,,3/20/2013,ST,11/15/2009,11/15/2009,,Y,,BOST,Y,,,,,Executed,
296,Wind Farm,,Chittenden,VT,CVPS 34.5 kV Fairfax - Milton line,,WND,12.0,12.0,12.0,2/23/2009,Withdrawn,12/31/2010,,,,5/19/2010,WT,12/31/2010,12/31/2010,,N,,VT,N,,,,,,
296,Biomass,,Windsor,VT,CVPS 46 kV circuit in Springfield Area,,WDS,30.0,30.0,30.0,2/20/2009,Withdrawn,3/1/2011,7/30/2009,,,7/31/2009,ST,5/1/2011,3/1/2011,MIS,N,,VT,N,,,,,,
295,Combined Cycle,,Plymouth,MA,345 kV 322 Line,,NG,898.0,898.0,1012.0,2/9/2009,Withdrawn,9/1/2014,5/8/2009,,,7/29/2015,CC,3/1/2015,9/1/2014,CNR,N,,SEMA,N,,,,,,
294,Wind,,Washington,RI,NGRID 34.5 kV 3302 line,,WND,20.0,20.0,20.0,2/5/2009,Withdrawn,4/30/2012,5/7/2009,,,7/29/2015,WT,6/30/2012,4/30/2012,NS,N,,RI,N,,,,,,
293,Red Shield Acquisition - Hydro,,Penobscot,ME,BHE's Line 5 - 46 kV,,WAT,0.0,5.0,5.0,1/30/2009,Completed,,,,,5/19/2010,HD,7/20/2009,,CNR,N,,ME,N,,,,,,
293,Red Shield Acquisition - Biomass,,Penobscot,ME,BHE's Line 5 - 46 kV,,WDS,0.0,13.0,16.0,1/30/2009,Completed,,,,,5/19/2010,ST,7/20/2009,,CNR,N,,ME,N,,,,,,
292,Biomass Project,,Berkshire,MA,Doreen 115 kV substation of F132 115 kV line,,WDS,49.7,49.7,51.5,1/30/2009,Withdrawn,7/1/2013,1/26/2010,,,2/1/2010,ST,10/1/2013,7/1/2013,CNR,N,BL,WMA,N,,,,,,
291,Merrimack Unit 2 Second Uprate,,Merrimack,NH,PSNH Merrimack Substation,ISO-NE,BIT,17.175,340.0,353.5,1/21/2009,Completed,6/1/2010,,,,6/24/2010,ST,6/17/2010,6/1/2010,CNR,Y,BL,NH,Y,,,,,,
290,Spruce Mountain Wind,,Oxford,ME,CMP Woodstock substation,ISO-NE,WND,18.0,18.0,18.0,1/15/2009,Completed,11/30/2011,,,,12/21/2011,WT,12/21/2011,11/30/2011,,Y,,ME,Y,,,,,,
290,Wind,,Oxford,ME,CMP Woodstock Substation,ISO-NE,WND,18.0,18.0,18.0,1/15/2009,Withdrawn,9/30/2010,7/29/2010,,,7/29/2010,WT,12/30/2010,9/30/2010,CNR,Y,BL,ME,Y,,,,,,
289,Yale University - Sterling Power Plant,,New Haven,CT,UI's Water Street substation,UI,NG,17.6,17.6,17.6,1/8/2009,Completed,5/1/2010,,,,6/2/2010,GT,5/26/2010,5/1/2010,,Y,,SWCT,Y,,,,,,
289,Sikorsky Aircraft,,Fairfield,CT,UI's Trap Falls substation,UI,NG,10.265,10.265,10.265,1/8/2009,Completed,7/24/2011,,,,11/10/2011,GT,10/5/2011,7/24/2011,,Y,,SWCT,Y,,,,,,
289,Fuel Cell,,New Haven,CT,UI''s Milvon substation,UI,NG,9.0,9.0,9.0,1/8/2009,Withdrawn,5/15/2012,8/5/2013,,,8/5/2013,FC,6/15/2012,5/15/2012,,Y,,SWCT,Y,,,,,,
288,Local Service Application - 87 MW,,Somerset,ME,,ISO-NE,,0.0,,,12/18/2008,Completed,,,,,9/25/2009,,9/1/2009,,,N,,ME,Y,,Document Posted,,,,
287,Saddleback Ridge Wind Project,,Franklin,ME,115kV Line 229,ISO-NE,WND,33.0,33.0,33.0,12/18/2008,Completed,8/15/2015,,,,9/16/2015,WT,9/15/2015,8/15/2015,NR,Y,BL,ME,Y,,Document Posted,,,Executed,In Service
286,Gas Turbine,,Worcester,MA,115 kV bus at Millbury substation,,NG,187.5,187.5,199.0,12/5/2008,Withdrawn,2/1/2012,9/30/2009,,,9/30/2009,GT,6/1/2012,2/1/2012,MIS,N,,CMA,N,,,,,,
285,Gas Turbine,,Penobscot,ME,BHE Powersville substation,ISO-NE,NG,35.0,35.0,35.0,10/24/2008,Withdrawn,6/30/2014,8/29/2012,,,8/29/2012,GT,7/31/2014,6/30/2014,CNR,N,PD,BHE,Y,,,,,,
284,Seabrook LP Turbine Blade replacement,,Rockingham,NH,345 kV Seabrook Substation,ISO-NE,NUC,13.0,1257.0,1257.0,10/22/2008,Completed,12/31/2010,,,,4/10/2012,ST,4/5/2012,12/31/2010,CNR,Y,,NH,Y,,,,,Executed,
283,1100 MW HVDC Line,,,MA,Orrington ME and BostonMA,,,0.0,,,10/20/2008,Withdrawn,3/30/2017,2/16/2015,,,2/17/2015,,6/30/2017,3/30/2017,,N,,BOST,N,,Not Started,,,,
282,Biomass Project,,Franklin,MA,115 kV line near Montage or Fench King substations,,WDS,49.7,49.7,51.5,10/15/2008,Withdrawn,11/1/2013,6/28/2011,,,6/29/2011,ST,2/1/2014,11/1/2013,CNR,N,BL,WMA,N,,,,,,
281,Equipment Addition,,Windham,CT,CL&P 345 kV Lake Road substation,,NG,45.0,,,10/7/2008,Completed,6/1/2008,,,,2/12/2009,CC,1/30/2009,6/1/2008,MIS,N,,RI,N,,,,,,
281,Wind,,Rutland,VT,VELCO 115 kV K34 line,,WND,85.0,85.0,85.0,10/6/2008,Withdrawn,7/1/2011,3/30/2010,,,3/31/2010,WT,9/1/2011,7/1/2011,CNR,N,BL,VT,N,Document Posted,,,,,
280,Wind,,Coos,NH,PSNH W-179 115 kV,,WND,180.0,180.0,180.0,10/2/2008,Withdrawn,7/1/2011,9/24/2010,,,9/24/2010,WT,9/1/2011,7/1/2011,CNR,N,PD,NH,N,Document Posted,,,,,
279,Biomass,,Windsor,VT,CVPS 46kV circuit in Springfield area,,WDS,30.0,30.0,30.0,9/30/2008,Withdrawn,3/1/2011,2/20/2009,,,3/19/2009,ST,5/1/2011,3/1/2011,MIS,N,,VT,N,,,,,,
278,"Two terminal, 1000 MW , 500 kV, dc line",,,MA,"Maine Yankee Substation, South Boston Substation",,,0.0,,,9/26/2008,Withdrawn,3/31/2017,6/13/2014,,,6/13/2014,,3/31/2017,3/31/2017,,N,,BOST,N,,Not Started,,,,
277,Combined Cycle,,Fairfield,CT,CL&P 345 KV 321 line,,DFO NG,695.0,695.0,695.0,9/12/2008,Withdrawn,1/15/2013,2/13/2009,,,3/19/2009,CC,6/1/2013,1/15/2013,MIS,N,,SWCT,N,,,,,,
277,Combined Cycle (QP310 in NYISO Queue),,Dutchess,NY,Pleasant Valley - Long Mtn 345 kV,,NG,1002.0,1002.0,1115.0,9/22/2008,Withdrawn,7/1/2017,12/18/2014,,,12/22/2014,CC,1/31/2018,7/1/2017,,N,,,N,,,,,,
276,Deerfield Wind,,Bennington,VT,"Y-25 North, 69 kV line between Searsburg and Benni",ISO-NE,WND,30.0,30.0,30.0,9/2/2008,Withdrawn,10/1/2013,9/11/2014,,,9/19/2014,WT,12/31/2013,10/1/2013,NR,Y,BL,WMA,Y,Document Posted,Document Posted,,,Executed,
275,"Two terminal, 2000 MW , 500 kV, dc line",,,,"Maine Yankee Substation, South Boston Substation",,,0.0,,,8/27/2008,Withdrawn,,9/15/2008,,,4/21/2017,,3/31/2014,,,N,,,N,,,,,,
274,Wind project point-to-point application,,Aroostoock,ME,,,,0.0,100.0,100.0,8/25/2008,Withdrawn,,,,,3/19/2009,,10/1/2011,,,N,,BHE,N,,,,,,
274,GMP Generator Replacement,,Chittenden,VT,GMP Gorge Substation,ISO-NE,DFO NG,29.5,41.5,48.7,8/7/2008,Withdrawn,5/1/2014,10/14/2012,,,10/4/2012,GT,6/1/2014,5/1/2014,CNR,Y,,VT,Y,,Document Posted,,,,
273,Palmer Renewable Energy,,Hampden,MA,115 kV line near E. Springfield substation,ISO-NE,WDS,36.7,36.7,37.0,8/3/2008,Withdrawn,6/15/2020,10/16/2019,,,11/1/2019,ST,7/15/2020,6/15/2020,NR,Y,BL,WMA,Y,Document Posted,Document Posted,,,Executed,Under Construction
272,Wind,,Franklin,ME,CMP Rumford or Bigelow Substation,,WND,64.0,64.0,64.0,8/1/2008,Withdrawn,6/1/2012,6/15/2009,,,6/17/2009,WT,8/1/2012,6/1/2012,MIS,N,,ME,N,Document Posted,Document Posted,,,,
272,Wind,,Aroostoock,ME,BHE Millinocket Substation,,WND,0.0,150.0,150.0,8/1/2008,Withdrawn,5/1/2011,10/3/2008,,,10/3/2008,WT,8/1/2011,5/1/2011,MIS,N,,BHE,N,,,,,,
272,Wind,,Aroostoock,ME,BHE Powersville Substation,,WND,0.0,150.0,150.0,8/1/2008,Withdrawn,5/1/2011,3/10/2009,,,4/15/2009,WT,8/1/2011,5/1/2011,MIS,N,,BHE,N,,,,,,
272,Wind,,Aroostoock,ME,BHE 345 kV 396 line,,WND,128.0,128.0,128.0,8/1/2008,Withdrawn,10/31/2013,4/21/2009,,,5/1/2009,WT,12/31/2013,10/31/2013,MIS,N,,BHE,N,,,,,,
272,Oakfield II Wind - Keene Road,,Aroostoock,ME,BHE Keene Road Substation,ISO-NE,WND,135.5,135.5,135.5,8/1/2008,Completed,7/29/2015,,,,10/29/2015,WT,10/29/2015,7/29/2015,NR,Y,PD,BHE,Y,,Document Posted,,,Executed,In Service
272,Wind,,Somerset,ME,CMP 115 KV LINE 222,,WND,85.0,85.0,85.0,8/1/2008,Withdrawn,6/1/2012,2/3/2010,,,2/16/2010,WT,8/1/2012,6/1/2012,CNR,N,PD,ME,N,Document Posted,,,,,
271,"Two terminal, 1000 MW , 500 kV, dc line",,,,Hertel S/S in Quebec or Clay S/S in NY and Singer,,,0.0,,,7/30/2008,Withdrawn,,,,,7/16/2010,,3/31/2014,,,N,,,N,,,,,,
271,"Two terminal, 1000 MW , 500 kV, dc line",,,,Hertel S/S in Quebec or Clay S/S in NY and Glenbro,,,0.0,,,7/30/2008,Withdrawn,,,,,1/29/2010,,3/31/2014,,,N,,,N,,,,,,
271,MPS RNS Application,,Aroostoock,ME,,,,0.0,,,8/1/2008,Withdrawn,,,,,10/22/2009,,10/1/2010,,,N,,BHE,N,,,,,,
271,"Two terminal, 1000 MW , 500 kV, dc line",,,,Hertel S/S in Quebec or Clay S/S in NY and Norwalk,,,0.0,,,7/30/2008,Withdrawn,,5/12/2009,,,4/21/2017,,3/31/2014,,,N,,,N,,,,,,
270,Pumped Storage Project,,Wiscasset,ME,Maine Yankee 345 kV substation,,WAT,1000.0,1000.0,1000.0,7/17/2008,Withdrawn,6/1/2014,3/31/2011,,,3/31/2011,PS,6/1/2014,6/1/2014,NR,N,BL,ME,N,Document Posted,,,,,
269,Indian River Power,,Hampden,MA,WMELCO 23 kV circuit,NU,WAT,1.28,1.28,1.28,7/14/2008,Completed,3/31/2011,,,,8/3/2011,HD,8/2/2011,3/31/2011,NR,Y,,WMA,Y,,Document Posted,,,,
268,Wind ( increase in queue position 266),,Orleans,VT,CVPS Lowell Substation,,WND,8.5,8.5,8.5,7/8/2008,Withdrawn,9/15/2011,4/13/2009,,,5/1/2009,WT,12/31/2011,9/15/2011,MIS,N,,VT,N,,,,,,
267,Gas Turbine Capacity Increase ( See queue position,,Fairfield,CT,345 kV line # 321,,DFO NG,175.0,175.0,222.0,6/24/2008,Withdrawn,2/1/2011,3/9/2009,,,3/19/2009,GT,6/1/2011,2/1/2011,MIS,N,,SWCT,N,,,,,,
266,Wind,,Orleans,VT,CVPS Lowell Substation,,WND,34.0,34.0,34.0,6/19/2008,Withdrawn,9/15/2011,4/13/2009,,,5/1/2009,WT,12/31/2011,9/15/2011,MIS,N,,VT,N,,,,,,
265,MATEP - Third CTG,,Suffolk,MA,NSTAR Brighton Substation,NSTAR,DFO NG,12.5,12.5,14.0,6/16/2008,Withdrawn,5/1/2014,1/7/2013,,,12/5/2013,GT,6/1/2014,5/1/2014,CNR,Y,,BOST,Y,,,,,,
264,Landfill Gas,,,NH,NHEC 12.5 kV circuit,,LFG,0.8,0.8,0.8,6/4/2008,Withdrawn,11/1/2008,7/10/2008,,,7/10/2008,IC,11/30/2008,11/1/2008,MIS,N,,NH,N,,,,,,
264,Biomass Project,,Grafton,NH,PSNH 34.5 kV circuit #343,,WDS,10.0,10.0,10.0,6/11/2008,Withdrawn,6/1/2010,9/28/2009,,,9/28/2009,ST,6/1/2010,6/1/2010,,N,,NH,N,,,,,,
263,Wind,,Washington,RI,West Kingston Substation,,WND,385.0,385.0,385.0,5/27/2008,Withdrawn,6/1/2011,3/24/2010,,,3/25/2010,WT,12/1/2012,6/1/2011,CNR,N,BL,RI,N,,,,,,
262,Rhode Island Landfill Gas Genco Increase (see QP #,,Providence,RI,NGRID 115 kV S171 line,NGRID,LFG,6.0,45.9,50.1,5/23/2008,Withdrawn,9/1/2013,11/9/2011,,,11/10/2011,CC,9/1/2013,9/1/2013,CNR,Y,,RI,Y,,Document Posted,,,,
261,Combined Cycle,,,ME,Yarmouth Substation 115 kV bus,,NG,221.6,440.0,497.0,5/19/2008,Withdrawn,6/30/2013,11/7/2008,,,11/7/2008,CC,12/31/2013,6/30/2013,MIS,N,,ME,N,,,,,,
260,Wind,,,RI,Kent County 115 kV bus or Davisville 115 kV bus,,WND,0.0,450.0,450.0,5/8/2008,Withdrawn,6/30/2012,2/27/2009,,,3/19/2009,WT,12/31/2013,6/30/2012,MIS,N,,RI,N,,,,,,
260,Wind,,,RI,Brayton Point 115 kV bus or Dexter 115 kV bus,,WND,450.0,450.0,450.0,5/8/2008,Withdrawn,6/30/2012,2/27/2009,,,3/19/2009,WT,12/31/2013,6/30/2012,MIS,N,,RI,N,,,,,,
259,Combined Cycle,,Norfolk,MA,345 kV NEA Bellingham Substation,,DFO NG,27.0,303.3,340.2,5/7/2008,Withdrawn,6/1/2010,1/28/2009,,,2/12/2009,CC,6/1/2010,6/1/2010,MIS,N,,RI,N,,,,,,
259,Combined Cycle,,Providence,RI,115 kV RISE Substation,,NG,27.0,551.0,616.3,5/7/2008,Withdrawn,6/1/2012,8/11/2010,,,8/19/2010,CC,6/1/2012,6/1/2012,CNR,N,PD,RI,N,,,,,,
258,Merrimack Unit 2 Uprate,,Merrimack,NH,PSNH Merrimack Substation,,BIT,4.65,327.5,337.0,4/15/2008,Completed,,,,,11/19/2015,ST,5/26/2008,,MIS,N,,NH,N,,,,,,
257,Wind Project-Phase 5( MPS Queue # 9),,,ME,"Maine Public Service System, upgrades include tap",MPS,WND,150.0,150.0,150.0,4/14/2008,Withdrawn,9/3/2013,9/3/2013,,,9/16/2013,WT,9/1/2013,9/3/2013,,N,,BHE,N,,,,,,
257,Wind Project-Phase 4( MPS Queue # 8),,,ME,"Maine Public Service System, upgrades include tap",MPS,WND,250.0,250.0,250.0,4/14/2008,Withdrawn,,9/3/2013,,,9/16/2013,WT,9/1/2013,,,N,,BHE,N,,,,,,
256,Steam Turbine,,Merrimack,NH,Unitil 34.5kV line from PSNH Garvins station to UE,,WDS,20.0,20.0,20.0,4/4/2008,Withdrawn,12/30/2012,3/2/2013,,,3/26/2013,ST,3/31/2013,12/30/2012,,N,,NH,N,,,,,,
255,Distribution Wind Alternative,,Grafton,NH,PSNH Ashland 34.5 kV,,WND,2.0,50.0,50.0,3/31/2008,Withdrawn,10/1/2012,,,,11/13/2012,WT,12/31/2012,10/1/2012,,N,,NH,N,,,,,,
255,Wind,,Grafton,NH,115 kV Plymouth substation,,WND,50.0,50.0,50.0,3/31/2008,Withdrawn,10/1/2010,9/30/2009,,,12/3/2009,WT,12/31/2010,10/1/2010,CNR,N,,NH,N,,,,,,
254,Wind Project,,Berkshire,MA,WMECO Berkshire substation 23 kV circuit,,WND,12.5,12.5,12.5,3/25/2008,Withdrawn,10/31/2016,9/2/2015,,,9/3/2015,WT,11/30/2016,10/31/2016,,N,,WMA,N,,,,,,
254,Wind,,Penobscot,ME,CMP 115 kV line # 203,,WND,19.5,19.5,19.5,3/10/2008,Withdrawn,11/1/2010,8/25/2009,,,8/31/2009,WT,11/1/2010,11/1/2010,CNR,N,,ME,N,,,,,,
253,Combined Cycle,,Fairfield,CT,CL&P 115 kV 1876 line,,DFO,269.0,269.0,310.0,3/11/2008,Withdrawn,2/1/2011,6/1/2009,,,6/17/2009,CC,6/1/2011,2/1/2011,MIS,N,,SWCT,N,,,,,,
252,Foxwoods Central Plant,,New London,CT,CL&P 23 kV feeders from Tunnel and Mystic Substati,NU,NG,13.2,13.2,17.6,2/13/2008,Completed,4/30/2010,,,,7/30/2010,GT,7/15/2010,4/30/2010,,Y,,CT,Y,,,,,,
251,Burgess BioPower,,Coos,NH,PSNH Eastside(Berlin) Substation,ISO-NE,WDS,58.7,58.7,58.7,2/15/2008,Completed,10/25/2013,,,,6/18/2014,ST,6/17/2014,10/25/2013,CNR,Y,PD,NH,Y,Document Posted,Document Posted,,,Executed,In Service
